PATTERN	COUNT	TOKENS	COVERAGE	CATEGORY	SIZE	FREQUENCY
D van	2158		4316	5.77897e-05	ngram	2	4.24491e-05
wel weeten	2157		4314	5.77629e-05	ngram	2	4.24294e-05
van tien	2157		4314	5.77629e-05	ngram	2	4.24294e-05
Van den	2157		4314	5.77629e-05	ngram	2	4.24294e-05
Rechten .	2157		4314	5.77629e-05	ngram	2	4.24294e-05
of die	2157		4314	5.77629e-05	ngram	2	4.24294e-05
Steede my	2156		4312	5.77361e-05	ngram	2	4.24098e-05
door handen	2156		4312	5.77361e-05	ngram	2	4.24098e-05
geprotesteert van	2154		4308	5.76826e-05	ngram	2	4.23704e-05
den 7	2152		4304	5.7629e-05	ngram	2	4.23311e-05
alle voorgaende	2152		4304	5.7629e-05	ngram	2	4.23311e-05
vordre goederen	2150		4300	5.75755e-05	ngram	2	4.22917e-05
ofte andersints	2149		4298	5.75487e-05	ngram	2	4.22721e-05
sijn de	2148		4296	5.75219e-05	ngram	2	4.22524e-05
en gepasseert	2147		4294	5.74951e-05	ngram	2	4.22327e-05
handen wegen	2146		4292	5.74683e-05	ngram	2	4.22131e-05
Een staande	2146		4292	5.74683e-05	ngram	2	4.22131e-05
teecken .	2145		4290	5.74416e-05	ngram	2	4.21934e-05
na dato	2145		4290	5.74416e-05	ngram	2	4.21934e-05
reerde voor	2144		4288	5.74148e-05	ngram	2	4.21737e-05
dancke ende	2144		4288	5.74148e-05	ngram	2	4.21737e-05
van Mr.	2143		4286	5.7388e-05	ngram	2	4.21541e-05
sijn recht	2143		4286	5.7388e-05	ngram	2	4.21541e-05
in Presentie	2143		4286	5.7388e-05	ngram	2	4.21541e-05
de Voorsz	2143		4286	5.7388e-05	ngram	2	4.21541e-05
Sr. Jan	2142		4284	5.73612e-05	ngram	2	4.21344e-05
zulx doende	2141		4282	5.73344e-05	ngram	2	4.21147e-05
wel en	2141		4282	5.73344e-05	ngram	2	4.21147e-05
souden mogen	2141		4282	5.73344e-05	ngram	2	4.21147e-05
ende sal	2141		4282	5.73344e-05	ngram	2	4.21147e-05
die door	2138		4276	5.72541e-05	ngram	2	4.20557e-05
der geboorte	2138		4276	5.72541e-05	ngram	2	4.20557e-05
submissie van	2137		4274	5.72273e-05	ngram	2	4.2036e-05
haer man	2137		4274	5.72273e-05	ngram	2	4.2036e-05
, wanneer	2136		4272	5.72005e-05	ngram	2	4.20164e-05
nalatenschap ,	2136		4272	5.72005e-05	ngram	2	4.20164e-05
alsoo geordonneert	2134		4268	5.7147e-05	ngram	2	4.1977e-05
is competerende	2131		4262	5.70666e-05	ngram	2	4.1918e-05
^ en	2131		4262	5.70666e-05	ngram	2	4.1918e-05
en sal	2129		4258	5.70131e-05	ngram	2	4.18787e-05
schip van	2128		4256	5.69863e-05	ngram	2	4.1859e-05
over gestaen	2128		4256	5.69863e-05	ngram	2	4.1859e-05
omme voor	2128		4256	5.69863e-05	ngram	2	4.1859e-05
Compagnie ter	2128		4256	5.69863e-05	ngram	2	4.1859e-05
: 18	2127		4254	5.69595e-05	ngram	2	4.18393e-05
wijlen de	2123		4246	5.68524e-05	ngram	2	4.17606e-05
alle Testamenten	2121		4242	5.67989e-05	ngram	2	4.17213e-05
geen voorschreeve	2118		4236	5.67185e-05	ngram	2	4.16623e-05
, sullende	2117		4234	5.66917e-05	ngram	2	4.16426e-05
mede nots	2117		4234	5.66917e-05	ngram	2	4.16426e-05
hem getuijge	2116		4232	5.6665e-05	ngram	2	4.16229e-05
ter eerster	2115		4230	5.66382e-05	ngram	2	4.16033e-05
Woonende binnen	2113		4226	5.65846e-05	ngram	2	4.15639e-05
voor deesen	2113		4226	5.65846e-05	ngram	2	4.15639e-05
den Schipper	2113		4226	5.65846e-05	ngram	2	4.15639e-05
Oost Indien	2112		4224	5.65578e-05	ngram	2	4.15443e-05
bevonden sal	2112		4224	5.65578e-05	ngram	2	4.15443e-05
naamen van	2111		4222	5.65311e-05	ngram	2	4.15246e-05
machtigh gemaeckt	2111		4222	5.65311e-05	ngram	2	4.15246e-05
Ende dit	2111		4222	5.65311e-05	ngram	2	4.15246e-05
gefolieert ende	2110		4220	5.65043e-05	ngram	2	4.15049e-05
de betalinge	2110		4220	5.65043e-05	ngram	2	4.15049e-05
noch daer	2108		4216	5.64507e-05	ngram	2	4.14656e-05
koopman binnen	2108		4216	5.64507e-05	ngram	2	4.14656e-05
de Jong	2108		4216	5.64507e-05	ngram	2	4.14656e-05
gefolieert en	2107		4214	5.64239e-05	ngram	2	4.14459e-05
ende gepasseert	2107		4214	5.64239e-05	ngram	2	4.14459e-05
Abraham de	2106		4212	5.63972e-05	ngram	2	4.14262e-05
Zale .	2103		4206	5.63168e-05	ngram	2	4.13672e-05
te ageeren	2103		4206	5.63168e-05	ngram	2	4.13672e-05
nae te	2103		4206	5.63168e-05	ngram	2	4.13672e-05
goet als	2103		4206	5.63168e-05	ngram	2	4.13672e-05
vermogen te	2102		4204	5.629e-05	ngram	2	4.13476e-05
best bestaen	2100		4200	5.62365e-05	ngram	2	4.13082e-05
int bij	2098		4196	5.61829e-05	ngram	2	4.12689e-05
hij op	2098		4196	5.61829e-05	ngram	2	4.12689e-05
wonende inde	2095		4190	5.61026e-05	ngram	2	4.12099e-05
lijden omme	2095		4190	5.61026e-05	ngram	2	4.12099e-05
geaccordeert ende	2095		4190	5.61026e-05	ngram	2	4.12099e-05
wesen haer	2094		4188	5.60758e-05	ngram	2	4.11902e-05
het Schip	2094		4188	5.60758e-05	ngram	2	4.11902e-05
en vervolgens	2094		4188	5.60758e-05	ngram	2	4.11902e-05
sal worden	2093		4186	5.6049e-05	ngram	2	4.11705e-05
ende mede	2093		4186	5.6049e-05	ngram	2	4.11705e-05
betal .	2093		4186	5.6049e-05	ngram	2	4.11705e-05
rechteren .	2092		4184	5.60223e-05	ngram	2	4.11509e-05
, d	2092		4184	5.60223e-05	ngram	2	4.11509e-05
sal komen	2091		4182	5.59955e-05	ngram	2	4.11312e-05
twelck voorsz	2090		4180	5.59687e-05	ngram	2	4.11115e-05
van waarden	2089		4178	5.59419e-05	ngram	2	4.10918e-05
huysvrou van	2089		4178	5.59419e-05	ngram	2	4.10918e-05
Erffgenamen van	2088		4176	5.59151e-05	ngram	2	4.10722e-05
dien belovende	2088		4176	5.59151e-05	ngram	2	4.10722e-05
eijgendom over	2087		4174	5.58884e-05	ngram	2	4.10525e-05
die den	2086		4172	5.58616e-05	ngram	2	4.10328e-05
van david	2085		4170	5.58348e-05	ngram	2	4.10132e-05
schipper van	2085		4170	5.58348e-05	ngram	2	4.10132e-05
Dat sij	2084		4168	5.5808e-05	ngram	2	4.09935e-05
te verschijnen	2081		4162	5.57277e-05	ngram	2	4.09345e-05
op syn	2081		4162	5.57277e-05	ngram	2	4.09345e-05
Ende verclaerde	2081		4162	5.57277e-05	ngram	2	4.09345e-05
den requirant	2081		4162	5.57277e-05	ngram	2	4.09345e-05
reekening en	2080		4160	5.57009e-05	ngram	2	4.09148e-05
10 „	2080		4160	5.57009e-05	ngram	2	4.09148e-05
haer voorss	2079		4158	5.56741e-05	ngram	2	4.08951e-05
en verklaart	2079		4158	5.56741e-05	ngram	2	4.08951e-05
woonende te	2078		4156	5.56473e-05	ngram	2	4.08755e-05
by ende	2076		4152	5.55938e-05	ngram	2	4.08361e-05
voornde .	2073		4146	5.55134e-05	ngram	2	4.07771e-05
in prejuditie	2073		4146	5.55134e-05	ngram	2	4.07771e-05
en alsoo	2073		4146	5.55134e-05	ngram	2	4.07771e-05
: Een	2073		4146	5.55134e-05	ngram	2	4.07771e-05
dat dezelve	2073		4146	5.55134e-05	ngram	2	4.07771e-05
het testament	2068		4136	5.53796e-05	ngram	2	4.06788e-05
, Sonder	2067		4134	5.53528e-05	ngram	2	4.06591e-05
mocht comen	2064		4128	5.52724e-05	ngram	2	4.06001e-05
ende int	2064		4128	5.52724e-05	ngram	2	4.06001e-05
ende d	2064		4128	5.52724e-05	ngram	2	4.06001e-05
Sr. Jacob	2063		4126	5.52457e-05	ngram	2	4.05804e-05
daer over	2063		4126	5.52457e-05	ngram	2	4.05804e-05
descendenten bij	2062		4124	5.52189e-05	ngram	2	4.05607e-05
steede ,	2061		4122	5.51921e-05	ngram	2	4.05411e-05
sal kunnen	2061		4122	5.51921e-05	ngram	2	4.05411e-05
, dewelcke	2061		4122	5.51921e-05	ngram	2	4.05411e-05
ende uijtspraecke	2060		4120	5.51653e-05	ngram	2	4.05214e-05
dat hem	2060		4120	5.51653e-05	ngram	2	4.05214e-05
14 :	2060		4120	5.51653e-05	ngram	2	4.05214e-05
residerende in	2059		4118	5.51385e-05	ngram	2	4.05017e-05
getuijgen mij	2059		4118	5.51385e-05	ngram	2	4.05017e-05
daer onder	2059		4118	5.51385e-05	ngram	2	4.05017e-05
bij sijne	2058		4116	5.51118e-05	ngram	2	4.04821e-05
als off	2056		4112	5.50582e-05	ngram	2	4.04427e-05
haar Testatrices	2055		4110	5.50314e-05	ngram	2	4.0423e-05
Jans dr.	2052		4104	5.49511e-05	ngram	2	4.0364e-05
ende nochte	2052		4104	5.49511e-05	ngram	2	4.0364e-05
dochter ,	2052		4104	5.49511e-05	ngram	2	4.0364e-05
de Wit	2052		4104	5.49511e-05	ngram	2	4.0364e-05
desen Sr.	2052		4104	5.49511e-05	ngram	2	4.0364e-05
ende welcke	2051		4102	5.49243e-05	ngram	2	4.03444e-05
wonende op	2050		4100	5.48975e-05	ngram	2	4.03247e-05
, sulx	2050		4100	5.48975e-05	ngram	2	4.03247e-05
naerder by	2050		4100	5.48975e-05	ngram	2	4.03247e-05
is en	2049		4098	5.48707e-05	ngram	2	4.0305e-05
de geheele	2049		4098	5.48707e-05	ngram	2	4.0305e-05
verclaerde te	2048		4096	5.4844e-05	ngram	2	4.02853e-05
selver goederen	2048		4096	5.4844e-05	ngram	2	4.02853e-05
en tien	2047		4094	5.48172e-05	ngram	2	4.02657e-05
en mede	2047		4094	5.48172e-05	ngram	2	4.02657e-05
bevestigen ,	2046		4092	5.47904e-05	ngram	2	4.0246e-05
sijn Testament	2045		4090	5.47636e-05	ngram	2	4.02263e-05
zijnde aan	2043		4086	5.47101e-05	ngram	2	4.0187e-05
Innen vorderen	2043		4086	5.47101e-05	ngram	2	4.0187e-05
ende nagekomen	2042		4084	5.46833e-05	ngram	2	4.01673e-05
dat daer	2042		4084	5.46833e-05	ngram	2	4.01673e-05
oock te	2041		4082	5.46565e-05	ngram	2	4.01477e-05
of andersints	2039		4078	5.4603e-05	ngram	2	4.01083e-05
dien volgende	2038		4076	5.45762e-05	ngram	2	4.00886e-05
notario bekent	2037		4074	5.45494e-05	ngram	2	4.0069e-05
stad Amsteldam	2036		4072	5.45226e-05	ngram	2	4.00493e-05
zijde ,	2034		4068	5.44691e-05	ngram	2	4.001e-05
geweest is	2034		4068	5.44691e-05	ngram	2	4.001e-05
een ditto	2034		4068	5.44691e-05	ngram	2	4.001e-05
daer nae	2033		4066	5.44423e-05	ngram	2	3.99903e-05
, desen	2032		4064	5.44155e-05	ngram	2	3.99706e-05
Testateuren ,	2031		4062	5.43887e-05	ngram	2	3.99509e-05
van Hendrick	2028		4056	5.43084e-05	ngram	2	3.98919e-05
prejuditie van	2027		4054	5.42816e-05	ngram	2	3.98723e-05
hy 2	2027		4054	5.42816e-05	ngram	2	3.98723e-05
ende geroepen	2027		4054	5.42816e-05	ngram	2	3.98723e-05
: Van	2024		4048	5.42013e-05	ngram	2	3.98133e-05
soorten van	2024		4048	5.42013e-05	ngram	2	3.98133e-05
hebben noch	2024		4048	5.42013e-05	ngram	2	3.98133e-05
ende daervan	2024		4048	5.42013e-05	ngram	2	3.98133e-05
werden onderhouden	2023		4046	5.41745e-05	ngram	2	3.97936e-05
ontfangen sal	2022		4044	5.41477e-05	ngram	2	3.97739e-05
Corn .	2022		4044	5.41477e-05	ngram	2	3.97739e-05
Crachte deses	2020		4040	5.40941e-05	ngram	2	3.97346e-05
geene bij	2018		4036	5.40406e-05	ngram	2	3.96952e-05
de inhoude	2018		4036	5.40406e-05	ngram	2	3.96952e-05
de .	2017		4034	5.40138e-05	ngram	2	3.96756e-05
was ende	2016		4032	5.3987e-05	ngram	2	3.96559e-05
maaken de	2016		4032	5.3987e-05	ngram	2	3.96559e-05
ende termijnen	2013		4026	5.39067e-05	ngram	2	3.95969e-05
de dood	2013		4026	5.39067e-05	ngram	2	3.95969e-05
Anthonij van	2012		4024	5.38799e-05	ngram	2	3.95772e-05
sijn geweest	2011		4022	5.38531e-05	ngram	2	3.95575e-05
en en	2011		4022	5.38531e-05	ngram	2	3.95575e-05
, hebbende	2010		4020	5.38264e-05	ngram	2	3.95379e-05
de respective	2010		4020	5.38264e-05	ngram	2	3.95379e-05
verstreckte ende	2009		4018	5.37996e-05	ngram	2	3.95182e-05
, Ondert	2009		4018	5.37996e-05	ngram	2	3.95182e-05
van welcke	2007		4014	5.3746e-05	ngram	2	3.94789e-05
noen .	2007		4014	5.3746e-05	ngram	2	3.94789e-05
ende getransport	2007		4014	5.3746e-05	ngram	2	3.94789e-05
Dirck Van	2006		4012	5.37192e-05	ngram	2	3.94592e-05
soo hy	2005		4010	5.36925e-05	ngram	2	3.94395e-05
quame te	2004		4008	5.36657e-05	ngram	2	3.94198e-05
bij ware	2004		4008	5.36657e-05	ngram	2	3.94198e-05
behoeven te	2004		4008	5.36657e-05	ngram	2	3.94198e-05
tgene bij	2002		4004	5.36121e-05	ngram	2	3.93805e-05
staende ende	2001		4002	5.35853e-05	ngram	2	3.93608e-05
en leggende	2001		4002	5.35853e-05	ngram	2	3.93608e-05
wel expresselijk	2000		4000	5.35586e-05	ngram	2	3.93412e-05
te moogen	2000		4000	5.35586e-05	ngram	2	3.93412e-05
maecken ,	2000		4000	5.35586e-05	ngram	2	3.93412e-05
huijs van	2000		4000	5.35586e-05	ngram	2	3.93412e-05
ter sake	1999		3998	5.35318e-05	ngram	2	3.93215e-05
^ van	1998		3996	5.3505e-05	ngram	2	3.93018e-05
schadeloos te	1997		3994	5.34782e-05	ngram	2	3.92821e-05
Jan Jacob	1996		3992	5.34514e-05	ngram	2	3.92625e-05
alsoo hij	1996		3992	5.34514e-05	ngram	2	3.92625e-05
volgens het	1995		3990	5.34247e-05	ngram	2	3.92428e-05
niet de	1995		3990	5.34247e-05	ngram	2	3.92428e-05
rogatus D	1994		3988	5.33979e-05	ngram	2	3.92231e-05
groot twee	1994		3988	5.33979e-05	ngram	2	3.92231e-05
5 „	1993		3986	5.33711e-05	ngram	2	3.92035e-05
tien stuijvers	1992		3984	5.33443e-05	ngram	2	3.91838e-05
noch in	1992		3984	5.33443e-05	ngram	2	3.91838e-05
^ de	1990		3980	5.32908e-05	ngram	2	3.91445e-05
, twelck	1989		3978	5.3264e-05	ngram	2	3.91248e-05
te keeren	1989		3978	5.3264e-05	ngram	2	3.91248e-05
: Willem	1988		3976	5.32372e-05	ngram	2	3.91051e-05
zal ,	1987		3974	5.32104e-05	ngram	2	3.90854e-05
Heer Jacob	1986		3972	5.31837e-05	ngram	2	3.90658e-05
desen gemaeckt	1986		3972	5.31837e-05	ngram	2	3.90658e-05
4 „	1986		3972	5.31837e-05	ngram	2	3.90658e-05
sal alles	1985		3970	5.31569e-05	ngram	2	3.90461e-05
, hare	1985		3970	5.31569e-05	ngram	2	3.90461e-05
ofte van	1983		3966	5.31033e-05	ngram	2	3.90068e-05
ƒ 12	1983		3966	5.31033e-05	ngram	2	3.90068e-05
vyff en	1982		3964	5.30765e-05	ngram	2	3.89871e-05
soo sy	1982		3964	5.30765e-05	ngram	2	3.89871e-05
nae de	1982		3964	5.30765e-05	ngram	2	3.89871e-05
alles onder	1982		3964	5.30765e-05	ngram	2	3.89871e-05
met macht	1981		3962	5.30498e-05	ngram	2	3.89674e-05
den levenden	1981		3962	5.30498e-05	ngram	2	3.89674e-05
by representatie	1981		3962	5.30498e-05	ngram	2	3.89674e-05
geordonneert ,	1980		3960	5.3023e-05	ngram	2	3.89477e-05
vijff en	1979		3958	5.29962e-05	ngram	2	3.89281e-05
desaangaande vrij	1979		3958	5.29962e-05	ngram	2	3.89281e-05
dancke genoten	1979		3958	5.29962e-05	ngram	2	3.89281e-05
zij getuigen	1978		3956	5.29694e-05	ngram	2	3.89084e-05
Dirk vander	1975		3950	5.28891e-05	ngram	2	3.88494e-05
woort gecopieert	1974		3948	5.28623e-05	ngram	2	3.88297e-05
die volgens	1974		3948	5.28623e-05	ngram	2	3.88297e-05
gedaan en	1973		3946	5.28355e-05	ngram	2	3.88101e-05
wille in	1972		3944	5.28087e-05	ngram	2	3.87904e-05
ƒ 8	1972		3944	5.28087e-05	ngram	2	3.87904e-05
xvic .	1970		3940	5.27552e-05	ngram	2	3.8751e-05
F :	1970		3940	5.27552e-05	ngram	2	3.8751e-05
doen bij	1970		3940	5.27552e-05	ngram	2	3.8751e-05
ieder groot	1969		3938	5.27284e-05	ngram	2	3.87314e-05
Camere alhier	1968		3936	5.27016e-05	ngram	2	3.87117e-05
wel de	1967		3934	5.26748e-05	ngram	2	3.8692e-05
: ter	1965		3930	5.26213e-05	ngram	2	3.86527e-05
der Stad	1965		3930	5.26213e-05	ngram	2	3.86527e-05
gifte onder	1964		3928	5.25945e-05	ngram	2	3.8633e-05
de Eerste	1963		3926	5.25677e-05	ngram	2	3.86133e-05
tot Amsterdam	1962		3924	5.25409e-05	ngram	2	3.85937e-05
Jans ,	1962		3924	5.25409e-05	ngram	2	3.85937e-05
als sy	1962		3924	5.25409e-05	ngram	2	3.85937e-05
heden den	1961		3922	5.25142e-05	ngram	2	3.8574e-05
groot een	1960		3920	5.24874e-05	ngram	2	3.85543e-05
obl. van	1959		3918	5.24606e-05	ngram	2	3.85347e-05
andere goederen	1959		3918	5.24606e-05	ngram	2	3.85347e-05
ure vandien	1957		3914	5.24071e-05	ngram	2	3.84953e-05
te observeeren	1957		3914	5.24071e-05	ngram	2	3.84953e-05
in en	1956		3912	5.23803e-05	ngram	2	3.84757e-05
: 14	1956		3912	5.23803e-05	ngram	2	3.84757e-05
wel eijsschende	1954		3908	5.23267e-05	ngram	2	3.84363e-05
van seven	1954		3908	5.23267e-05	ngram	2	3.84363e-05
niet sal	1954		3908	5.23267e-05	ngram	2	3.84363e-05
deuchdel .	1954		3908	5.23267e-05	ngram	2	3.84363e-05
Amstelred .	1954		3908	5.23267e-05	ngram	2	3.84363e-05
uitterste wil	1953		3906	5.22999e-05	ngram	2	3.84166e-05
t sij	1953		3906	5.22999e-05	ngram	2	3.84166e-05
tegens hem	1953		3906	5.22999e-05	ngram	2	3.84166e-05
sonder daer	1953		3906	5.22999e-05	ngram	2	3.84166e-05
last ende	1953		3906	5.22999e-05	ngram	2	3.84166e-05
door haer	1953		3906	5.22999e-05	ngram	2	3.84166e-05
dan ook	1953		3906	5.22999e-05	ngram	2	3.84166e-05
allen tyde	1953		3906	5.22999e-05	ngram	2	3.84166e-05
, aende	1953		3906	5.22999e-05	ngram	2	3.84166e-05
laten goederen	1951		3902	5.22464e-05	ngram	2	3.83773e-05
Ende geliede	1951		3902	5.22464e-05	ngram	2	3.83773e-05
Een groote	1951		3902	5.22464e-05	ngram	2	3.83773e-05
die geen	1951		3902	5.22464e-05	ngram	2	3.83773e-05
des comparants	1950		3900	5.22196e-05	ngram	2	3.83576e-05
soo verre	1949		3898	5.21928e-05	ngram	2	3.8338e-05
quiteeren ,	1949		3898	5.21928e-05	ngram	2	3.8338e-05
of andere	1949		3898	5.21928e-05	ngram	2	3.8338e-05
de kelder	1949		3898	5.21928e-05	ngram	2	3.8338e-05
Actum in	1949		3898	5.21928e-05	ngram	2	3.8338e-05
ter stede	1948		3896	5.2166e-05	ngram	2	3.83183e-05
ende herwissel	1948		3896	5.2166e-05	ngram	2	3.83183e-05
ende metter	1946		3892	5.21125e-05	ngram	2	3.82789e-05
en na	1945		3890	5.20857e-05	ngram	2	3.82593e-05
rogatus d	1944		3888	5.20589e-05	ngram	2	3.82396e-05
, houdende	1944		3888	5.20589e-05	ngram	2	3.82396e-05
een iegelijk	1944		3888	5.20589e-05	ngram	2	3.82396e-05
de voorenstaende	1944		3888	5.20589e-05	ngram	2	3.82396e-05
de reqte	1943		3886	5.20321e-05	ngram	2	3.82199e-05
dat sijl	1943		3886	5.20321e-05	ngram	2	3.82199e-05
ende Abraham	1942		3884	5.20054e-05	ngram	2	3.82003e-05
Gepasseert in	1941		3882	5.19786e-05	ngram	2	3.81806e-05
de minute	1941		3882	5.19786e-05	ngram	2	3.81806e-05
te Innen	1939		3878	5.1925e-05	ngram	2	3.81413e-05
verdienen ,	1938		3876	5.18982e-05	ngram	2	3.81216e-05
N :	1938		3876	5.18982e-05	ngram	2	3.81216e-05
om dat	1937		3874	5.18715e-05	ngram	2	3.81019e-05
ab intestato	1937		3874	5.18715e-05	ngram	2	3.81019e-05
wegens capitaal	1936		3872	5.18447e-05	ngram	2	3.80822e-05
: aen	1936		3872	5.18447e-05	ngram	2	3.80822e-05
woonende in	1935		3870	5.18179e-05	ngram	2	3.80626e-05
den Jare	1935		3870	5.18179e-05	ngram	2	3.80626e-05
de derde	1935		3870	5.18179e-05	ngram	2	3.80626e-05
versocht ,	1934		3868	5.17911e-05	ngram	2	3.80429e-05
tot voogden	1934		3868	5.17911e-05	ngram	2	3.80429e-05
stuijvers ,	1934		3868	5.17911e-05	ngram	2	3.80429e-05
en voldoen	1934		3868	5.17911e-05	ngram	2	3.80429e-05
vrijen en	1933		3866	5.17643e-05	ngram	2	3.80232e-05
passeeren deses	1933		3866	5.17643e-05	ngram	2	3.80232e-05
hebben in	1933		3866	5.17643e-05	ngram	2	3.80232e-05
ende tegens	1933		3866	5.17643e-05	ngram	2	3.80232e-05
, belovende	1933		3866	5.17643e-05	ngram	2	3.80232e-05
werden uijtte	1932		3864	5.17376e-05	ngram	2	3.80036e-05
Amstelredamme ,	1932		3864	5.17376e-05	ngram	2	3.80036e-05
van deser	1931		3862	5.17108e-05	ngram	2	3.79839e-05
ende Rechteren	1931		3862	5.17108e-05	ngram	2	3.79839e-05
uijt handen	1927		3854	5.16037e-05	ngram	2	3.79052e-05
hy Compte	1927		3854	5.16037e-05	ngram	2	3.79052e-05
, al	1927		3854	5.16037e-05	ngram	2	3.79052e-05
te compareeren	1926		3852	5.15769e-05	ngram	2	3.78855e-05
alwaert oock	1926		3852	5.15769e-05	ngram	2	3.78855e-05
recht ende	1925		3850	5.15501e-05	ngram	2	3.78659e-05
deses is	1925		3850	5.15501e-05	ngram	2	3.78659e-05
aan sijn	1925		3850	5.15501e-05	ngram	2	3.78659e-05
vijff hondert	1924		3848	5.15233e-05	ngram	2	3.78462e-05
Rechten ende	1924		3848	5.15233e-05	ngram	2	3.78462e-05
neemen ,	1924		3848	5.15233e-05	ngram	2	3.78462e-05
vier gul	1923		3846	5.14966e-05	ngram	2	3.78265e-05
geene in	1923		3846	5.14966e-05	ngram	2	3.78265e-05
off bevonden	1922		3844	5.14698e-05	ngram	2	3.78069e-05
caroli guldens	1922		3844	5.14698e-05	ngram	2	3.78069e-05
ende dien	1917		3834	5.13359e-05	ngram	2	3.77085e-05
sijne voorsz	1916		3832	5.13091e-05	ngram	2	3.76888e-05
sal blijven	1916		3832	5.13091e-05	ngram	2	3.76888e-05
oock met	1916		3832	5.13091e-05	ngram	2	3.76888e-05
haar 1	1916		3832	5.13091e-05	ngram	2	3.76888e-05
Op heden	1915		3830	5.12823e-05	ngram	2	3.76692e-05
ofte nu	1915		3830	5.12823e-05	ngram	2	3.76692e-05
ende nu	1915		3830	5.12823e-05	ngram	2	3.76692e-05
een derde	1915		3830	5.12823e-05	ngram	2	3.76692e-05
den overleden	1915		3830	5.12823e-05	ngram	2	3.76692e-05
, voorts	1914		3828	5.12555e-05	ngram	2	3.76495e-05
hondert int	1914		3828	5.12555e-05	ngram	2	3.76495e-05
verband en	1913		3826	5.12288e-05	ngram	2	3.76298e-05
en geliefte	1913		3826	5.12288e-05	ngram	2	3.76298e-05
deses te	1913		3826	5.12288e-05	ngram	2	3.76298e-05
en Interessen	1912		3824	5.1202e-05	ngram	2	3.76101e-05
ende effecten	1912		3824	5.1202e-05	ngram	2	3.76101e-05
de persoon	1912		3824	5.1202e-05	ngram	2	3.76101e-05
Capn .	1912		3824	5.1202e-05	ngram	2	3.76101e-05
6 „	1911		3822	5.11752e-05	ngram	2	3.75905e-05
schulden ,	1910		3820	5.11484e-05	ngram	2	3.75708e-05
voor 't	1909		3818	5.11216e-05	ngram	2	3.75511e-05
deselve als	1909		3818	5.11216e-05	ngram	2	3.75511e-05
den vierden	1909		3818	5.11216e-05	ngram	2	3.75511e-05
van schijding	1908		3816	5.10949e-05	ngram	2	3.75315e-05
ten tijde	1908		3816	5.10949e-05	ngram	2	3.75315e-05
te appelleeren	1908		3816	5.10949e-05	ngram	2	3.75315e-05
hun getuijgens	1908		3816	5.10949e-05	ngram	2	3.75315e-05
de naagenoemde	1908		3816	5.10949e-05	ngram	2	3.75315e-05
maeckt bij	1907		3814	5.10681e-05	ngram	2	3.75118e-05
en interessen	1907		3814	5.10681e-05	ngram	2	3.75118e-05
alreede gehadt	1907		3814	5.10681e-05	ngram	2	3.75118e-05
gent .	1904		3808	5.09878e-05	ngram	2	3.74528e-05
C :	1904		3808	5.09878e-05	ngram	2	3.74528e-05
Jacob Jansz	1903		3806	5.0961e-05	ngram	2	3.74331e-05
de verdere	1903		3806	5.0961e-05	ngram	2	3.74331e-05
en waren	1902		3804	5.09342e-05	ngram	2	3.74134e-05
by eede	1901		3802	5.09074e-05	ngram	2	3.73938e-05
ondergesz .	1900		3800	5.08806e-05	ngram	2	3.73741e-05
omme te	1899		3798	5.08539e-05	ngram	2	3.73544e-05
ende na	1899		3798	5.08539e-05	ngram	2	3.73544e-05
den Requirant	1899		3798	5.08539e-05	ngram	2	3.73544e-05
eenige de	1898		3796	5.08271e-05	ngram	2	3.73348e-05
gemaeckt sulx	1897		3794	5.08003e-05	ngram	2	3.73151e-05
deselve ,	1896		3792	5.07735e-05	ngram	2	3.72954e-05
Testamenten ,	1894		3788	5.072e-05	ngram	2	3.72561e-05
ende reliqua	1894		3788	5.072e-05	ngram	2	3.72561e-05
te eysschen	1893		3786	5.06932e-05	ngram	2	3.72364e-05
ofte gepretendeert	1893		3786	5.06932e-05	ngram	2	3.72364e-05
hen in	1893		3786	5.06932e-05	ngram	2	3.72364e-05
De welcke	1893		3786	5.06932e-05	ngram	2	3.72364e-05
bekenden de	1893		3786	5.06932e-05	ngram	2	3.72364e-05
binnen deze	1892		3784	5.06664e-05	ngram	2	3.72167e-05
en behoeven	1891		3782	5.06396e-05	ngram	2	3.71971e-05
behooren ,	1890		3780	5.06128e-05	ngram	2	3.71774e-05
die oock	1889		3778	5.05861e-05	ngram	2	3.71577e-05
allen Rechten	1889		3778	5.05861e-05	ngram	2	3.71577e-05
9 .	1889		3778	5.05861e-05	ngram	2	3.71577e-05
de welke	1888		3776	5.05593e-05	ngram	2	3.71381e-05
bestaen magh	1887		3774	5.05325e-05	ngram	2	3.71184e-05
, ieder	1886		3772	5.05057e-05	ngram	2	3.70987e-05
geordonneert ende	1886		3772	5.05057e-05	ngram	2	3.70987e-05
den Comparant	1886		3772	5.05057e-05	ngram	2	3.70987e-05
, Inden	1885		3770	5.04789e-05	ngram	2	3.7079e-05
Heer Hendrik	1885		3770	5.04789e-05	ngram	2	3.7079e-05
getekent )	1885		3770	5.04789e-05	ngram	2	3.7079e-05
als alsulcx	1885		3770	5.04789e-05	ngram	2	3.7079e-05
geen door	1884		3768	5.04522e-05	ngram	2	3.70594e-05
ende geregistreert	1884		3768	5.04522e-05	ngram	2	3.70594e-05
ende beuijtgelden	1883		3766	5.04254e-05	ngram	2	3.70397e-05
